server cache hits, server cache misses, client cache hits, client cache misses, bandwith
0,3,0,3,47451
0,6,1,6,97900
1,8,1,9,151157
1,8,2,9,151157
1,8,5,9,151157
1,8,5,9,151157
1,9,6,10,170093
1,10,6,11,188261
1,11,6,12,199748
1,11,6,12,199748
1,11,6,12,199748
1,12,7,13,218522
1,13,9,14,231883
1,15,9,16,255144
1,17,14,18,258353
1,19,14,20,277541
1,20,22,21,290910
1,22,22,23,324925
1,22,22,23,324925
1,22,22,23,324925
1,22,22,23,324925
1,22,22,23,324925
1,23,23,24,336478
1,24,23,25,347115
1,25,23,26,359826
1,26,24,27,374835
2,26,25,28,393179
2,27,25,29,405861
2,28,25,30,420489
2,28,25,30,420489
2,28,25,30,420489
2,28,27,30,420489
2,28,28,30,420489
2,28,29,30,420489
2,28,30,30,420489
2,28,30,30,420489
2,28,32,30,420489
2,28,33,30,420489
2,28,34,30,420489
2,29,35,31,442294
2,30,35,32,456535
2,30,35,32,456535
2,30,35,32,456535
2,30,35,32,456535
4,30,35,34,493083
4,31,35,35,514953
4,31,38,35,514953
4,31,38,35,514953
4,31,38,35,514953
5,31,38,36,529697
7,31,38,38,568208
7,31,38,38,568208
7,31,38,38,568208
9,31,38,40,601296
10,31,38,41,621429
11,31,38,42,633398
11,32,39,43,636904
11,33,39,44,655549
11,34,39,45,672448
12,35,39,47,707239
14,37,39,51,778213
14,37,43,51,778213
16,38,44,54,816860
16,40,44,56,831209
16,40,50,56,831209
17,41,50,58,866445
17,41,52,58,866445
19,41,52,60,899533
20,41,52,61,919666
20,42,52,62,925613
20,42,52,62,925613
20,42,52,62,925613
20,42,52,62,925613
20,42,52,62,925613
20,42,52,62,925613
20,42,52,62,925613
21,43,52,64,959512
21,44,52,65,979723
21,45,52,66,989633
21,45,56,66,989633
21,45,56,66,989633
21,45,56,66,989633
21,45,56,66,989633
21,45,56,66,989633
21,45,56,66,989633
21,45,56,66,989633
21,45,60,66,989633
21,46,61,67,997254
22,46,62,68,1000759
22,47,62,69,1018355
22,47,62,69,1018355
23,47,62,70,1033099
24,48,62,72,1068627
24,48,62,72,1068627
24,48,62,72,1068627
24,48,62,72,1068627
24,48,62,72,1068627
27,48,62,75,1121882
27,48,65,75,1121882
27,48,68,75,1121882
27,48,69,75,1121882
28,48,70,76,1143686
29,48,70,77,1165555
31,49,71,80,1206048
31,49,71,80,1206048
31,49,71,80,1206048
31,49,75,80,1206048
31,49,75,80,1206048
31,49,78,80,1206048
31,49,82,80,1206048
31,49,82,80,1206048
31,49,82,80,1206048
31,49,85,80,1206048
31,49,86,80,1206048
31,49,88,80,1206048
31,49,89,80,1206048
31,49,92,80,1206048
31,49,95,80,1206048
31,49,98,80,1206048
31,49,100,80,1206048
31,49,103,80,1206048
31,49,105,80,1206048
31,49,108,80,1206048
31,49,110,80,1206048
31,49,111,80,1206048
31,49,114,80,1206048
31,49,116,80,1206048
31,49,117,80,1206048
31,49,120,80,1206048
31,49,123,80,1206048
31,50,124,81,1222411
31,50,126,81,1222411
31,50,126,81,1222411
31,50,126,81,1222411
31,50,126,81,1222411
31,50,126,81,1222411
31,50,126,81,1222411
32,52,126,84,1270576
37,53,127,90,1332337
37,53,134,90,1332337
37,53,137,90,1332337
37,53,144,90,1332337
38,53,145,91,1351272
39,54,145,93,1385396
39,55,145,94,1402921
39,55,148,94,1402921
39,55,148,94,1402921
39,55,151,94,1402921
39,55,151,94,1402921
39,55,151,94,1402921
39,55,151,94,1402921
39,55,151,94,1402921
39,55,151,94,1402921
39,55,151,94,1402921
39,55,151,94,1402921
39,55,151,94,1402921
43,55,151,98,1452563
44,56,152,100,1492326
44,56,153,100,1492326
44,56,155,100,1492326
44,56,158,100,1492326
44,56,158,100,1492326
44,56,158,100,1492326
44,56,158,100,1492326
44,56,158,100,1492326
45,56,158,101,1507070
47,56,158,103,1545581
47,56,158,103,1545581
47,56,158,103,1545581
47,56,159,103,1545581
47,56,161,103,1545581
47,56,161,103,1545581
47,56,161,103,1545581
50,56,161,106,1597228
50,56,163,106,1597228
50,56,164,106,1597228
50,56,167,106,1597228
50,56,167,106,1597228
50,56,167,106,1597228
50,56,167,106,1597228
50,56,167,106,1597228
50,56,167,106,1597228
50,56,167,106,1597228
50,56,167,106,1597228
50,56,167,106,1597228
50,56,167,106,1597228
50,56,167,106,1597228
50,57,168,107,1613302
50,57,168,107,1613302
50,57,170,107,1613302
50,57,171,107,1613302
50,57,174,107,1613302
50,57,174,107,1613302
50,57,176,107,1613302
50,57,176,107,1613302
51,57,177,108,1628310
51,58,177,109,1648743
51,59,177,110,1669377
51,59,181,110,1669377
51,59,185,110,1669377
51,59,185,110,1669377
51,59,185,110,1669377
51,59,186,110,1669377
51,59,188,110,1669377
51,59,191,110,1669377
51,59,191,110,1669377
51,59,191,110,1669377
52,59,192,111,1688756
53,59,192,112,1706280
53,59,195,112,1706280
53,59,195,112,1706280
53,59,195,112,1706280
53,59,198,112,1706280
53,59,201,112,1706280
54,59,202,113,1724624
55,59,202,114,1744757
56,59,202,115,1756726
59,59,202,118,1808373
59,59,204,118,1808373
59,59,205,118,1808373
59,59,208,118,1808373
59,59,208,118,1808373
60,59,209,119,1811878
61,59,209,120,1829473
61,59,209,120,1829473
63,59,209,122,1862561
64,59,209,123,1882694
65,59,209,124,1894663
67,59,209,126,1927751
68,59,210,127,1942799
69,59,210,128,1960455
69,59,210,128,1960455
72,59,210,131,2007903
73,59,211,132,2022951
74,59,211,133,2040607
74,59,211,133,2040607
76,59,211,135,2070399
77,59,211,136,2088055
77,59,211,136,2088055
79,60,211,139,2131842
