server cache hits, server cache misses, client cache hits, client cache misses, bandwith
0,2,0,2,37261
0,3,0,3,40951
0,3,0,3,40951
0,3,0,3,40951
0,4,1,4,54182
0,5,1,5,68161
0,6,1,6,79247
1,7,1,8,116866
1,7,1,8,116866
2,7,2,9,130096
3,7,2,10,144074
4,7,3,11,163080
4,8,3,12,167881
4,9,3,13,178806
4,9,3,13,178806
4,9,3,13,178806
4,9,3,13,178806
4,9,3,13,178806
4,9,3,13,178806
6,9,3,15,210289
6,9,3,15,210289
7,9,5,16,224267
8,9,5,17,235352
9,9,6,18,254717
9,9,6,18,254717
9,9,6,18,254717
9,9,6,18,254717
9,9,6,18,254717
9,9,6,18,254717
9,9,6,18,254717
9,9,8,18,254717
9,9,9,18,254717
9,9,10,18,254717
10,10,10,20,286638
10,11,10,21,299851
10,14,10,24,337381
10,15,11,25,355802
10,16,11,26,359271
11,17,11,28,394892
11,18,11,29,411630
11,19,11,30,417361
11,19,11,30,417361
11,19,11,30,417361
11,20,12,31,430725
11,21,12,32,449049
11,22,12,33,462078
11,22,12,33,462078
11,22,12,33,462078
11,22,12,33,462078
12,23,12,35,494363
12,24,13,36,508521
12,25,13,37,513834
12,26,13,38,522848
12,26,13,38,522848
12,26,17,38,522848
12,26,21,38,522848
12,26,21,38,522848
12,26,21,38,522848
12,26,21,38,522848
12,27,22,39,534119
12,27,22,39,534119
12,27,22,39,534119
12,27,24,39,534119
12,27,24,39,534119
12,28,26,40,540306
12,29,26,41,549743
12,29,26,41,549743
12,29,30,41,549743
12,29,30,41,549743
12,29,30,41,549743
12,29,30,41,549743
12,29,30,41,549743
12,29,32,41,549743
12,29,32,41,549743
12,29,32,41,549743
12,29,32,41,549743
13,30,32,43,586422
14,30,33,44,599652
16,30,33,46,631135
16,30,33,46,631135
16,30,33,46,631135
16,30,33,46,631135
17,30,33,47,649388
19,30,33,49,678911
19,31,33,50,699321
19,32,33,51,714192
19,32,33,51,714192
19,32,37,51,714192
19,32,37,51,714192
19,32,37,51,714192
19,32,37,51,714192
19,32,37,51,714192
19,32,37,51,714192
20,32,38,52,732617
20,32,38,52,732617
20,32,38,52,732617
20,32,38,52,732617
21,33,38,54,768585
21,34,38,55,771160
21,35,38,56,776772
21,35,38,56,776772
21,35,38,56,776772
23,35,38,58,814031
24,35,38,59,818831
25,35,39,60,838196
25,35,39,60,838196
25,35,39,60,838196
29,35,39,64,891179
29,35,43,64,891179
29,35,47,64,891179
29,35,51,64,891179
29,35,55,64,891179
29,35,58,64,891179
29,35,61,64,891179
29,35,65,64,891179
29,35,69,64,891179
29,35,73,64,891179
29,35,77,64,891179
29,35,81,64,891179
29,35,85,64,891179
29,35,87,64,891179
30,35,88,65,909599
30,36,88,66,915051
30,36,88,66,915051
32,36,88,68,946534
32,37,88,69,956044
32,38,88,70,965370
32,38,88,70,965370
32,38,92,70,965370
32,39,93,71,977068
32,40,93,72,983289
32,40,93,72,983289
32,40,93,72,983289
34,40,93,74,1014772
35,40,93,75,1028750
36,40,93,76,1039835
36,41,93,77,1054517
36,41,93,77,1054517
37,41,94,78,1072942
37,42,94,79,1086815
39,42,94,81,1118298
40,42,94,82,1132276
41,42,94,83,1143361
42,42,94,84,1158042
42,42,94,84,1158042
43,42,95,85,1176467
44,42,95,86,1190339
44,43,95,87,1203713
45,43,95,88,1221966
45,43,95,88,1221966
45,43,96,88,1221966
45,43,96,88,1221966
45,43,96,88,1221966
45,43,96,88,1221966
45,43,96,88,1221966
48,43,97,91,1250448
48,43,98,91,1250448
48,43,98,91,1250448
48,43,99,91,1250448
48,43,99,91,1250448
48,43,100,91,1250448
48,43,100,91,1250448
48,43,100,91,1250448
48,43,101,91,1250448
49,45,102,94,1293651
51,45,102,96,1325935
51,46,102,97,1337812
52,46,103,98,1356818
53,46,103,99,1361618
54,46,103,100,1372542
54,46,103,100,1372542
54,46,103,100,1372542
54,46,103,100,1372542
54,46,103,100,1372542
54,46,103,100,1372542
54,46,105,100,1372542
54,46,106,100,1372542
54,46,107,100,1372542
54,46,107,100,1372542
54,46,107,100,1372542
54,46,107,100,1372542
54,46,107,100,1372542
54,46,107,100,1372542
57,46,107,103,1414601
59,46,107,105,1451279
60,46,107,106,1465151
60,46,110,106,1465151
60,46,113,106,1465151
60,47,114,107,1474863
60,48,114,108,1493973
60,49,114,109,1508345
60,49,118,109,1508345
62,49,118,111,1539828
64,49,120,113,1564891
64,49,124,113,1564891
64,49,127,113,1564891
64,49,131,113,1564891
64,49,135,113,1564891
64,49,139,113,1564891
64,49,143,113,1564891
65,49,143,114,1579572
65,49,143,114,1579572
65,49,143,114,1579572
65,49,143,114,1579572
66,49,144,115,1598578
66,50,144,116,1601556
67,51,144,118,1635222
67,52,144,119,1641517
67,52,144,119,1641517
67,52,144,119,1641517
69,52,145,121,1665388
69,52,148,121,1665388
69,52,148,121,1665388
69,52,148,121,1665388
71,52,148,123,1696871
72,52,148,124,1710849
73,52,148,125,1721934
74,52,149,126,1731645
74,53,149,127,1749832
74,54,149,128,1765097
74,54,149,128,1765097
74,54,149,128,1765097
75,54,150,129,1778764
75,54,152,129,1778764
75,54,153,129,1778764
75,54,154,129,1778764
75,54,154,129,1778764
75,54,154,129,1778764
78,54,154,132,1820888
78,54,157,132,1820888
79,55,158,134,1841305
79,56,158,135,1848485
79,56,158,135,1848485
79,56,162,135,1848485
79,56,166,135,1848485
79,56,170,135,1848485
81,56,170,137,1885744
81,62,171,143,1939125
86,62,171,148,2010352
86,62,176,148,2010352
86,62,181,148,2010352
86,62,186,148,2010352
86,62,191,148,2010352
86,62,196,148,2010352
86,62,201,148,2010352
86,62,206,148,2010352
86,62,211,148,2010352
86,62,216,148,2010352
86,62,221,148,2010352
86,62,226,148,2010352
86,62,231,148,2010352
86,62,236,148,2010352
86,62,240,148,2010352
86,62,245,148,2010352
86,62,250,148,2010352
86,62,255,148,2010352
86,62,260,148,2010352
86,62,265,148,2010352
86,62,269,148,2010352
86,62,273,148,2010352
88,62,273,150,2041835
89,62,273,151,2055813
90,62,273,152,2066898
91,62,274,153,2076609
92,62,274,154,2094795
93,62,274,155,2110059
93,62,276,155,2110059
93,62,277,155,2110059
93,62,278,155,2110059
93,62,280,155,2110059
93,62,281,155,2110059
93,62,282,155,2110059
95,62,282,157,2138023
95,63,282,158,2146282
95,64,282,159,2160167
95,64,286,159,2160167
95,64,286,159,2160167
95,64,288,159,2160167
95,64,289,159,2160167
95,64,290,159,2160167
95,64,290,159,2160167
95,64,294,159,2160167
96,64,295,160,2173397
97,64,295,161,2187375
98,64,295,162,2198460
101,64,295,165,2244610
102,64,295,166,2259874
102,64,295,166,2259874
102,64,295,166,2259874
104,64,295,168,2296552
105,64,295,169,2310424
105,65,296,170,2327756
105,66,296,171,2346086
105,67,296,172,2353062
105,67,296,172,2353062
105,67,296,172,2353062
105,67,296,172,2353062
105,67,296,172,2353062
107,67,296,174,2389740
108,67,296,175,2403612
109,67,297,176,2413323
110,67,297,177,2432432
111,67,297,178,2446803
111,67,297,178,2446803
111,67,297,178,2446803
111,67,297,178,2446803
111,67,301,178,2446803
111,67,301,178,2446803
113,67,301,180,2482387
114,67,301,181,2500716
114,67,301,181,2500716
114,67,301,181,2500716
114,68,302,182,2513800
114,69,302,183,2529561
114,70,302,184,2537229
114,70,302,184,2537229
114,70,302,184,2537229
114,70,306,184,2537229
114,70,306,184,2537229
114,70,306,184,2537229
114,70,310,184,2537229
114,70,310,184,2537229
114,70,314,184,2537229
114,70,318,184,2537229
114,70,318,184,2537229
114,70,318,184,2537229
114,70,318,184,2537229
116,70,318,186,2573907
117,70,318,187,2587779
118,70,319,188,2597490
119,70,319,189,2615676
120,70,319,190,2630940
120,70,319,190,2630940
122,70,319,192,2668558
122,70,319,192,2668558
122,70,319,192,2668558
122,70,319,192,2668558
122,70,319,192,2668558
122,70,319,192,2668558
123,70,320,193,2681788
124,70,320,194,2695766
125,70,320,195,2706851
127,70,320,197,2738771
128,70,320,198,2751983
130,70,320,200,2774513
131,70,321,201,2784224
132,70,321,202,2792482
133,70,324,203,2806366
133,70,328,203,2806366
133,70,332,203,2806366
134,71,332,205,2843547
134,71,332,205,2843547
134,71,332,205,2843547
135,71,333,206,2853258
136,71,333,207,2871444
137,71,333,208,2886708
138,71,334,209,2899938
138,71,334,209,2899938
143,71,334,214,2971165
143,71,339,214,2971165
143,71,344,214,2971165
143,71,349,214,2971165
143,71,354,214,2971165
143,71,359,214,2971165
143,71,364,214,2971165
143,71,369,214,2971165
143,71,374,214,2971165
143,71,379,214,2971165
143,71,384,214,2971165
143,71,389,214,2971165
143,71,394,214,2971165
143,71,399,214,2971165
143,71,404,214,2971165
143,71,409,214,2971165
143,71,414,214,2971165
143,71,419,214,2971165
143,71,424,214,2971165
143,71,428,214,2971165
143,71,432,214,2971165
143,71,436,214,2971165
143,71,440,214,2971165
143,71,444,214,2971165
143,71,448,214,2971165
143,71,451,214,2971165
143,71,453,214,2971165
143,72,454,215,2987226
143,73,456,216,2993915
143,73,459,216,2993915
143,73,462,216,2993915
143,73,462,216,2993915
143,73,462,216,2993915
143,73,465,216,2993915
145,73,465,218,3025835
145,74,465,219,3042234
145,75,465,220,3057921
145,75,465,220,3057921
146,75,466,221,3069618
147,75,466,222,3075838
147,75,466,222,3075838
147,75,466,222,3075838
147,75,466,222,3075838
147,75,466,222,3075838
149,75,466,224,3103802
149,76,466,225,3119418
149,77,466,226,3131666
150,77,467,227,3144896
151,77,467,228,3158874
155,77,467,232,3215420
157,77,467,234,3246903
157,78,467,235,3264757
158,78,468,236,3278424
158,79,468,237,3291654
158,80,468,238,3305088
159,80,470,239,3319066
160,80,470,240,3330151
162,80,470,242,3367410
162,81,470,243,3371255
162,82,470,244,3375043
164,82,470,246,3406526
166,82,472,248,3431589
166,82,475,248,3431589
166,82,479,248,3431589
167,82,480,249,3441300
168,82,480,250,3449558
169,82,480,251,3463442
169,82,484,251,3463442
170,82,484,252,3481695
172,82,484,254,3513178
173,82,484,255,3527156
174,82,484,256,3538241
175,82,484,257,3552922
175,82,484,257,3552922
175,82,486,257,3552922
175,82,487,257,3552922
175,82,488,257,3552922
175,82,489,257,3552922
175,82,489,257,3552922
176,82,490,258,3568982
176,83,490,259,3577530
176,85,490,261,3596137
